source,ell,r,k,a,b,N,door,r_mod3,m0,m1,v2_door,exact_2_door,cof_primes,gold_primes,match_mod3_rule
germain,19,786031,20685,,,,m1,1,786032,786030,1,True,3;5;7;197,13;3779,True
germain,19,786449,20696,,,,m0,2,786448,786450,4,False,13;199,13;19;199,True
germain,19,786829,20706,,,,m1,1,786830,786828,2,False,3;7;17;29,5;11;23;311,True
germain,19,787057,20712,,,,m1,1,787058,787056,4,False,3;863,97;4057,True
germain,19,787361,20720,,,,m0,2,787360,787362,5,False,5;7;37,5;7;19;37,True
germain,19,787513,20724,,,,m1,1,787514,787512,3,False,3;11;157,7;13;4327,True
germain,19,787817,20732,,,,m0,2,787816,787818,3,False,71;73,19;71;73,True
germain,19,788159,20741,,,,m0,2,788158,788160,1,True,7;2963,7;19;2963,True
germain,19,788387,20747,,,,m0,2,788386,788388,1,True,20747,19;20747,True
germain,19,789109,20766,,,,m1,1,789110,789108,2,False,3;3461,5;7;11273,True
germain,19,789527,20777,,,,m0,2,789526,789528,1,True,79;263,19;79;263,True
germain,19,789793,20784,,,,m1,1,789794,789792,5,False,3;433,394897,True
germain,19,790021,20790,,,,m1,1,790022,790020,2,False,3;5;7;11,101;3911,True
germain,19,790781,20810,,,,m0,2,790780,790782,2,False,5;2081,5;19;2081,True
germain,19,790819,20811,,,,m1,1,790820,790818,1,True,3;7;991,5;39541,True
germain,19,791009,20816,,,,m0,2,791008,791010,5,False,1301,19;1301,True
germain,19,791047,20817,,,,m1,1,791048,791046,1,True,3;257,61;1621,True
germain,19,792073,20844,,,,m1,1,792074,792072,3,False,3;193,23;67;257,True
germain,19,792263,20849,,,,m0,2,792262,792264,1,True,20849,19;20849,True
germain,19,792301,20850,,,,m1,1,792302,792300,2,False,3;5;139,7;17;3329,True
germain,19,792377,20852,,,,m0,2,792376,792378,3,False,13;401,13;19;401,True
germain,19,792529,20856,,,,m1,1,792530,792528,4,False,3;11;79,5;41;1933,True
germain,19,792643,20859,,,,m1,1,792644,792642,1,True,3;17;409,71;2791,True
germain,19,792871,20865,,,,m1,1,792872,792870,1,True,3;5;13;107,99109,True
germain,19,793099,20871,,,,m1,1,793100,793098,1,True,3;773,5;7;11;103,True
germain,19,793327,20877,,,,m1,1,793328,793326,1,True,3;6959,179;277,True
germain,19,793517,20882,,,,m0,2,793516,793518,2,False,53;197,19;53;197,True
germain,19,793669,20886,,,,m1,1,793670,793668,2,False,3;59,5;79367,True
germain,19,794011,20895,,,,m1,1,794012,794010,1,True,3;5;7;199,198503,True
germain,19,794201,20900,,,,m0,2,794200,794202,3,False,5;11,5;11;19,True
germain,19,794239,20901,,,,m1,1,794240,794238,1,True,3;6967,5;17;73,True
germain,19,794543,20909,,,,m0,2,794542,794544,1,True,7;29;103,7;19;29;103,True
germain,19,794657,20912,,,,m0,2,794656,794658,5,False,1307,19;1307,True
germain,19,794923,20919,,,,m1,1,794924,794922,1,True,3;367,13;15287,True
germain,19,794999,20921,,,,m0,2,794998,795000,1,True,20921,19;20921,True
germain,19,795493,20934,,,,m1,1,795494,795492,2,False,3;1163,7;56821,True
germain,19,795797,20942,,,,m0,2,795796,795798,2,False,37;283,19;37;283,True
germain,19,796063,20949,,,,m1,1,796064,796062,1,True,3;6983,24877,True
germain,19,796139,20951,,,,m0,2,796138,796140,1,True,7;41;73,7;19;41;73,True
germain,19,796177,20952,,,,m1,1,796178,796176,4,False,3;97,17;23417,True
germain,19,796291,20955,,,,m1,1,796292,796290,1,True,3;5;11;127,7;28439,True
germain,19,796633,20964,,,,m1,1,796634,796632,3,False,3;1747,83;4799,True
germain,19,796709,20966,,,,m0,2,796708,796710,2,False,11;953,11;19;953,True
germain,19,796937,20972,,,,m0,2,796936,796938,3,False,7;107,7;19;107,True
germain,19,797051,20975,,,,m0,2,797050,797052,1,True,5;839,5;19;839,True
germain,19,797507,20987,,,,m0,2,797506,797508,1,True,31;677,19;31;677,True
germain,19,797773,20994,,,,m1,1,797774,797772,2,False,3;3499,398887,True
germain,19,797887,20997,,,,m1,1,797888,797886,1,True,3;2333,7;13;137,True
germain,19,798191,21005,,,,m0,2,798190,798192,1,True,5;4201,5;19;4201,True
germain,19,798533,21014,,,,m0,2,798532,798534,2,False,7;79,7;19;79,True
germain,19,798647,21017,,,,m0,2,798646,798648,1,True,21017,19;21017,True
germain,19,798799,21021,,,,m1,1,798800,798798,1,True,3;7;11;13,5;1997,True
germain,19,799103,21029,,,,m0,2,799102,799104,1,True,17;1237,17;19;1237,True
germain,19,799217,21032,,,,m0,2,799216,799218,4,False,11;239,11;19;239,True
germain,19,799369,21036,,,,m1,1,799370,799368,3,False,3;1753,5;11;13;43,True
germain,19,799483,21039,,,,m1,1,799484,799482,1,True,3;7013,7;4079,True
germain,19,800053,21054,,,,m1,1,800054,800052,2,False,3;11;29,17;23531,True
germain,19,800243,21059,,,,m0,2,800242,800244,1,True,21059,19;21059,True
germain,19,800281,21060,,,,m1,1,800282,800280,3,False,3;5;13,7;57163,True
germain,19,800357,21062,,,,m0,2,800356,800358,2,False,10531,19;10531,True
germain,19,800509,21066,,,,m1,1,800510,800508,2,False,3;3511,5;80051,True
germain,19,800623,21069,,,,m1,1,800624,800622,1,True,3;2341,11;4549,True
germain,19,801079,21081,,,,m1,1,801080,801078,1,True,3;7027,5;7;2861,True
germain,19,801421,21090,,,,m1,1,801422,801420,2,False,3;5;37,400711,True
germain,19,801611,21095,,,,m0,2,801610,801612,1,True,5;4219,5;19;4219,True
germain,19,802181,21110,,,,m0,2,802180,802182,2,False,5;2111,5;19;2111,True
germain,19,802523,21119,,,,m0,2,802522,802524,1,True,7;431,7;19;431,True
germain,19,802751,21125,,,,m0,2,802750,802752,1,True,5;13,5;13;19,True
germain,19,802979,21131,,,,m0,2,802978,802980,1,True,11;17;113,11;17;19;113,True
germain,19,803093,21134,,,,m0,2,803092,803094,2,False,10567,19;10567,True
germain,19,803207,21137,,,,m0,2,803206,803208,1,True,23;919,19;23;919,True
germain,19,803359,21141,,,,m1,1,803360,803358,1,True,3;29,5;5021,True
germain,19,803549,21146,,,,m0,2,803548,803550,2,False,97;109,19;97;109,True
germain,19,803587,21147,,,,m1,1,803588,803586,1,True,3;7;53,79;2543,True
germain,19,804043,21159,,,,m1,1,804044,804042,1,True,3;2351,201011,True
germain,19,804119,21161,,,,m0,2,804118,804120,1,True,7;3023,7;19;3023,True
germain,19,804157,21162,,,,m1,1,804158,804156,2,False,3;3527,37;10867,True
germain,19,804613,21174,,,,m1,1,804614,804612,2,False,3;3529,402307,True
germain,19,804689,21176,,,,m0,2,804688,804690,4,False,2647,19;2647,True
germain,19,804803,21179,,,,m0,2,804802,804804,1,True,21179,19;21179,True
germain,19,805031,21185,,,,m0,2,805030,805032,1,True,5;223,5;19;223,True
germain,19,805297,21192,,,,m1,1,805298,805296,4,False,3;883,13;47;659,True
germain,19,805487,21197,,,,m0,2,805486,805488,1,True,11;41;47,11;19;41;47,True
germain,19,805639,21201,,,,m1,1,805640,805638,1,True,3;37;191,5;11;1831,True
germain,19,805867,21207,,,,m1,1,805868,805866,1,True,3;7069,7;17;1693,True
germain,19,806513,21224,,,,m0,2,806512,806514,4,False,7;379,7;19;379,True
germain,19,806893,21234,,,,m1,1,806894,806892,2,False,3;3539,11;36677,True
germain,19,807083,21239,,,,m0,2,807082,807084,1,True,67;317,19;67;317,True
germain,19,807197,21242,,,,m0,2,807196,807198,2,False,13;43,13;19;43,True
germain,19,807463,21249,,,,m1,1,807464,807462,1,True,3;787,7;14419,True
germain,19,807539,21251,,,,m0,2,807538,807540,1,True,79;269,19;79;269,True
germain,19,808147,21267,,,,m1,1,808148,808146,1,True,3;17;139,11;18367,True
germain,19,808261,21270,,,,m1,1,808262,808260,2,False,3;5;709,7;13;4441,True
germain,19,808603,21279,,,,m1,1,808604,808602,1,True,3;41;173,31;6521,True
germain,19,808679,21281,,,,m0,2,808678,808680,1,True,13;1637,13;19;1637,True
germain,19,808793,21284,,,,m0,2,808792,808794,3,False,17;313,17;19;313,True
germain,19,809173,21294,,,,m1,1,809174,809172,2,False,3;7;13,43;97,True
germain,19,809401,21300,,,,m1,1,809402,809400,3,False,3;5;71,11;36791,True
germain,19,809629,21306,,,,m1,1,809630,809628,2,False,3;53;67,5;80963,True
germain,19,810389,21326,,,,m0,2,810388,810390,2,False,10663,19;10663,True
germain,19,810427,21327,,,,m1,1,810428,810426,1,True,3;7109,23;383,True
germain,19,810503,21329,,,,m0,2,810502,810504,1,True,7;11;277,7;11;19;277,True
germain,19,810541,21330,,,,m1,1,810542,810540,2,False,3;5;79,59;6869,True
germain,19,810769,21336,,,,m1,1,810770,810768,4,False,3;7;127,5;81077,True
germain,19,811757,21362,,,,m0,2,811756,811758,2,False,11;971,11;19;971,True
germain,19,811871,21365,,,,m0,2,811870,811872,1,True,5;4273,5;19;4273,True
germain,19,812137,21372,,,,m1,1,812138,812136,3,False,3;13;137,31;13099,True
germain,19,812213,21374,,,,m0,2,812212,812214,2,False,10687,19;10687,True
germain,19,813049,21396,,,,m1,1,813050,813048,3,False,3;1783,5;7;23;101,True
germain,19,813277,21402,,,,m1,1,813278,813276,2,False,3;29;41,191;2129,True
germain,19,813847,21417,,,,m1,1,813848,813846,1,True,3;11;59,7;14533,True
germain,19,813961,21420,,,,m1,1,813962,813960,3,False,3;5;7;17,406981,True
germain,19,814379,21431,,,,m0,2,814378,814380,1,True,29;739,19;29;739,True
germain,19,814493,21434,,,,m0,2,814492,814494,2,False,7;1531,7;19;1531,True
germain,19,814531,21435,,,,m1,1,814532,814530,1,True,3;5;1429,269;757,True
germain,19,814873,21444,,,,m1,1,814874,814872,3,False,3;1787,407437,True
germain,19,814949,21446,,,,m0,2,814948,814950,2,False,10723,19;10723,True
germain,19,815063,21449,,,,m0,2,815062,815064,1,True,89;241,19;89;241,True
germain,19,815291,21455,,,,m0,2,815290,815292,1,True,5;7;613,5;7;19;613,True
germain,19,815519,21461,,,,m0,2,815518,815520,1,True,11;1951,11;19;1951,True
germain,19,815671,21465,,,,m1,1,815672,815670,1,True,3;5;53,11;13;23;31,True
germain,19,816203,21479,,,,m0,2,816202,816204,1,True,47;457,19;47;457,True
germain,19,816317,21482,,,,m0,2,816316,816318,2,False,23;467,19;23;467,True
germain,19,816469,21486,,,,m1,1,816470,816468,2,False,3;3581,5;81647,True
germain,19,816811,21495,,,,m1,1,816812,816810,1,True,3;5;1433,37;5519,True
germain,19,816887,21497,,,,m0,2,816886,816888,1,True,7;37;83,7;19;37;83,True
germain,19,817039,21501,,,,m1,1,817040,817038,1,True,3;2389,5;7;1459,True
germain,19,817153,21504,,,,m1,1,817154,817152,11,False,3;7,13;53;593,True
germain,19,817457,21512,,,,m0,2,817456,817458,4,False,2689,19;2689,True
germain,19,817723,21519,,,,m1,1,817724,817722,1,True,3;797,204431,True
germain,19,817837,21522,,,,m1,1,817838,817836,2,False,3;17;211,7;58417,True
germain,19,817913,21524,,,,m0,2,817912,817914,3,False,5381,19;5381,True
germain,19,817951,21525,,,,m1,1,817952,817950,1,True,3;5;7;41,25561,True
germain,19,818977,21552,,,,m1,1,818978,818976,5,False,3;449,43;89;107,True
germain,19,819167,21557,,,,m0,2,819166,819168,1,True,21557,19;21557,True
germain,19,819319,21561,,,,m1,1,819320,819318,1,True,3;7187,5;20483,True
germain,19,819509,21566,,,,m0,2,819508,819510,2,False,41;263,19;41;263,True
germain,19,819737,21572,,,,m0,2,819736,819738,3,False,5393,19;5393,True
germain,19,820117,21582,,,,m1,1,820118,820116,2,False,3;11;109,13;31543,True
germain,19,820231,21585,,,,m1,1,820232,820230,1,True,3;5;1439,7;97;151,True
germain,19,820459,21591,,,,m1,1,820460,820458,1,True,3;2399,5;41023,True
germain,19,820649,21596,,,,m0,2,820648,820650,3,False,5399,19;5399,True
germain,19,820763,21599,,,,m0,2,820762,820764,1,True,21599,19;21599,True
germain,19,820991,21605,,,,m0,2,820990,820992,1,True,5;29;149,5;19;29;149,True
germain,19,821143,21609,,,,m1,1,821144,821142,1,True,3;7,102643,True
germain,19,821333,21614,,,,m0,2,821332,821334,2,False,101;107,19;101;107,True
germain,19,821827,21627,,,,m1,1,821828,821826,1,True,3;89,7;599,True
germain,19,821941,21630,,,,m1,1,821942,821940,2,False,3;5;7;103,11;37361,True
germain,19,822131,21635,,,,m0,2,822130,822132,1,True,5;4327,5;19;4327,True
germain,19,822169,21636,,,,m1,1,822170,822168,3,False,3;601,5;82217,True
germain,19,822587,21647,,,,m0,2,822586,822588,1,True,21647,19;21647,True
germain,19,822739,21651,,,,m1,1,822740,822738,1,True,3;7;1031,5;31;1327,True
germain,19,822853,21654,,,,m1,1,822854,822852,2,False,3;401,467;881,True
germain,19,823271,21665,,,,m0,2,823270,823272,1,True,5;7;619,5;7;19;619,True
germain,19,823309,21666,,,,m1,1,823310,823308,2,False,3;23;157,5;17;29;167,True
germain,19,823499,21671,,,,m0,2,823498,823500,1,True,13;1667,13;19;1667,True
germain,19,823651,21675,,,,m1,1,823652,823650,1,True,3;5;17,205913,True
germain,19,823727,21677,,,,m0,2,823726,823728,1,True,53;409,19;53;409,True
germain,19,823841,21680,,,,m0,2,823840,823842,5,False,5;271,5;19;271,True
germain,19,823993,21684,,,,m1,1,823994,823992,3,False,3;13;139,59;6983,True
germain,19,824069,21686,,,,m0,2,824068,824070,2,False,7;1549,7;19;1549,True
germain,19,824183,21689,,,,m0,2,824182,824184,1,True,23;41,19;23;41,True
germain,19,824563,21699,,,,m1,1,824564,824562,1,True,3;2411,13;101;157,True
germain,19,824753,21704,,,,m0,2,824752,824754,4,False,2713,19;2713,True
germain,19,824981,21710,,,,m0,2,824980,824982,2,False,5;13;167,5;13;19;167,True
germain,19,825247,21717,,,,m1,1,825248,825246,1,True,3;127,17;37;41,True
germain,19,825361,21720,,,,m1,1,825362,825360,4,False,3;5;181,409;1009,True
germain,19,825551,21725,,,,m0,2,825550,825552,1,True,5;11;79,5;11;19;79,True
germain,19,825779,21731,,,,m0,2,825778,825780,1,True,31;701,19;31;701,True
germain,19,826349,21746,,,,m0,2,826348,826350,2,False,83;131,19;83;131,True
germain,19,826729,21756,,,,m1,1,826730,826728,3,False,3;7;37,5;47;1759,True
germain,19,826957,21762,,,,m1,1,826958,826956,2,False,3;13;31,11;37589,True
germain,19,827147,21767,,,,m0,2,827146,827148,1,True,21767,19;21767,True
germain,19,828059,21791,,,,m0,2,828058,828060,1,True,7;11;283,7;11;19;283,True
germain,19,828743,21809,,,,m0,2,828742,828744,1,True,113;193,19;113;193,True
germain,19,829123,21819,,,,m1,1,829124,829122,1,True,3;7;1039,17;89;137,True
germain,19,829237,21822,,,,m1,1,829238,829236,2,False,3;3637,53;7823,True
germain,19,829693,21834,,,,m1,1,829694,829692,2,False,3;1213,337;1231,True
germain,19,829883,21839,,,,m0,2,829882,829884,1,True,21839,19;21839,True
germain,19,830111,21845,,,,m0,2,830110,830112,1,True,5;17;257,5;17;19;257,True
germain,19,830339,21851,,,,m0,2,830338,830340,1,True,21851,19;21851,True
germain,19,830567,21857,,,,m0,2,830566,830568,1,True,11;1987,11;19;1987,True
germain,19,830719,21861,,,,m1,1,830720,830718,1,True,3;7;347,5;11;59,True
germain,19,830833,21864,,,,m1,1,830834,830832,4,False,3;911,127;3271,True
germain,19,831023,21869,,,,m0,2,831022,831024,1,True,1151,19;1151,True
germain,19,831631,21885,,,,m1,1,831632,831630,1,True,3;5;1459,51977,True
germain,19,831707,21887,,,,m0,2,831706,831708,1,True,43;509,19;43;509,True
germain,19,831821,21890,,,,m0,2,831820,831822,2,False,5;11;199,5;11;19;199,True
germain,19,832771,21915,,,,m1,1,832772,832770,1,True,3;5;487,61;3413,True
germain,19,833759,21941,,,,m0,2,833758,833760,1,True,37;593,19;37;593,True
germain,19,833873,21944,,,,m0,2,833872,833874,4,False,13;211,13;19;211,True
germain,19,834367,21957,,,,m1,1,834368,834366,1,True,3;13;563,13037,True
germain,19,834671,21965,,,,m0,2,834670,834672,1,True,5;23;191,5;19;23;191,True
germain,19,834709,21966,,,,m1,1,834710,834708,2,False,3;7;523,5;83471,True
germain,19,835013,21974,,,,m0,2,835012,835014,2,False,10987,19;10987,True
germain,19,835469,21986,,,,m0,2,835468,835470,2,False,10993,19;10993,True
germain,19,835811,21995,,,,m0,2,835810,835812,1,True,5;53;83,5;19;53;83,True
germain,19,836153,22004,,,,m0,2,836152,836154,3,False,5501,19;5501,True
germain,19,836191,22005,,,,m1,1,836192,836190,1,True,3;5;163,7;3733,True
germain,19,836267,22007,,,,m0,2,836266,836268,1,True,59;373,19;59;373,True
germain,19,836609,22016,,,,m0,2,836608,836610,10,False,43,19;43,True
germain,19,836761,22020,,,,m1,1,836762,836760,3,False,3;5;367,418381,True
germain,19,836951,22025,,,,m0,2,836950,836952,1,True,5;881,5;19;881,True
germain,19,837293,22034,,,,m0,2,837292,837294,2,False,23;479,19;23;479,True
germain,19,837521,22040,,,,m0,2,837520,837522,4,False,5;29,5;19;29,True
germain,19,837673,22044,,,,m1,1,837674,837672,3,False,3;11;167,418837,True
germain,19,838091,22055,,,,m0,2,838090,838092,1,True,5;11;401,5;11;19;401,True
germain,19,838471,22065,,,,m1,1,838472,838470,1,True,3;5;1471,163;643,True
germain,19,838547,22067,,,,m0,2,838546,838548,1,True,22067,19;22067,True
germain,19,838813,22074,,,,m1,1,838814,838812,2,False,3;13;283,17;24671,True
germain,19,838889,22076,,,,m0,2,838888,838890,3,False,5519,19;5519,True
germain,19,838927,22077,,,,m1,1,838928,838926,1,True,3;11;223,52433,True
germain,19,839117,22082,,,,m0,2,839116,839118,2,False,61;181,19;61;181,True
germain,19,839269,22086,,,,m1,1,839270,839268,2,False,3;409,5;23;41;89,True
germain,19,839459,22091,,,,m0,2,839458,839460,1,True,22091,19;22091,True
germain,19,839497,22092,,,,m1,1,839498,839496,3,False,3;7;263,11;3469,True
germain,19,839611,22095,,,,m1,1,839612,839610,1,True,3;5;491,79;2657,True
germain,19,839801,22100,,,,m0,2,839800,839802,3,False,5;13;17,5;13;17;19,True
germain,19,840067,22107,,,,m1,1,840068,840066,1,True,3;7369,103;2039,True
germain,19,840181,22110,,,,m1,1,840182,840180,2,False,3;5;11;67,7;60013,True
germain,19,840523,22119,,,,m1,1,840524,840522,1,True,3;73;101,210131,True
germain,19,840713,22124,,,,m0,2,840712,840714,3,False,5531,19;5531,True
germain,19,840941,22130,,,,m0,2,840940,840942,2,False,5;2213,5;19;2213,True
germain,19,840979,22131,,,,m1,1,840980,840978,1,True,3;2459,5;7;6007,True
germain,19,841207,22137,,,,m1,1,841208,841206,1,True,3;47;157,71;1481,True
germain,19,841283,22139,,,,m0,2,841282,841284,1,True,13;131,13;19;131,True
germain,19,841397,22142,,,,m0,2,841396,841398,2,False,11071,19;11071,True
germain,19,841549,22146,,,,m1,1,841550,841548,2,False,3;3691,5;16831,True
germain,19,841663,22149,,,,m1,1,841664,841662,1,True,3;23;107,13151,True
germain,19,842081,22160,,,,m0,2,842080,842082,5,False,5;277,5;19;277,True
germain,19,842423,22169,,,,m0,2,842422,842424,1,True,7;3167,7;19;3167,True
germain,19,842879,22181,,,,m0,2,842878,842880,1,True,41;541,19;41;541,True
germain,19,842993,22184,,,,m0,2,842992,842994,4,False,47;59,19;47;59,True
germain,19,843449,22196,,,,m0,2,843448,843450,3,False,31;179,19;31;179,True
germain,19,843487,22197,,,,m1,1,843488,843486,1,True,3;7;151,43;613,True
germain,19,843677,22202,,,,m0,2,843676,843678,2,False,17;653,17;19;653,True
germain,19,844247,22217,,,,m0,2,844246,844248,1,True,13;1709,13;19;1709,True
germain,19,844513,22224,,,,m1,1,844514,844512,5,False,3;463,11;23;1669,True
germain,19,845083,22239,,,,m1,1,845084,845082,1,True,3;7;353,211271,True
germain,19,845197,22242,,,,m1,1,845198,845196,2,False,3;11;337,269;1571,True
germain,19,845387,22247,,,,m0,2,845386,845388,1,True,22247,19;22247,True
germain,19,845653,22254,,,,m1,1,845654,845652,2,False,3;3709,422827,True
germain,19,845729,22256,,,,m0,2,845728,845730,5,False,13;107,13;19;107,True
germain,19,845881,22260,,,,m1,1,845882,845880,3,False,3;5;7;53,577;733,True
germain,19,846869,22286,,,,m0,2,846868,846870,2,False,11;1013,11;19;1013,True
germain,19,846983,22289,,,,m0,2,846982,846984,1,True,31;719,19;31;719,True
germain,19,847097,22292,,,,m0,2,847096,847098,3,False,5573,19;5573,True
germain,19,847477,22302,,,,m1,1,847478,847476,2,False,3;7;59,31;13669,True
germain,19,847933,22314,,,,m1,1,847934,847932,2,False,3;3719,307;1381,True
germain,19,848123,22319,,,,m0,2,848122,848124,1,True,11;2029,11;19;2029,True
germain,19,848579,22331,,,,m0,2,848578,848580,1,True,137;163,19;137;163,True
germain,19,848807,22337,,,,m0,2,848806,848808,1,True,7;3191,7;19;3191,True
germain,19,848921,22340,,,,m0,2,848920,848922,3,False,5;1117,5;19;1117,True
germain,19,848959,22341,,,,m1,1,848960,848958,1,True,3;11;677,5;7;379,True
germain,19,849301,22350,,,,m1,1,849302,849300,2,False,3;5;149,71;5981,True
germain,19,849833,22364,,,,m0,2,849832,849834,3,False,5591,19;5591,True
germain,19,850061,22370,,,,m0,2,850060,850062,2,False,5;2237,5;19;2237,True
germain,19,850403,22379,,,,m0,2,850402,850404,1,True,7;23;139,7;19;23;139,True
germain,19,850631,22385,,,,m0,2,850630,850632,1,True,5;11;37,5;11;19;37,True
germain,19,850897,22392,,,,m1,1,850898,850896,4,False,3;311,59;7211,True
germain,19,850973,22394,,,,m0,2,850972,850974,2,False,11197,19;11197,True
germain,19,851087,22397,,,,m0,2,851086,851088,1,True,22397,19;22397,True
germain,19,851239,22401,,,,m1,1,851240,851238,1,True,3;131,5;13;1637,True
germain,19,852037,22422,,,,m1,1,852038,852036,2,False,3;37;101,11;38729,True
germain,19,852151,22425,,,,m1,1,852152,852150,1,True,3;5;13;23,7;15217,True
germain,19,852569,22436,,,,m0,2,852568,852570,3,False,71;79,19;71;79,True
germain,19,853291,22455,,,,m1,1,853292,853290,1,True,3;5;499,11;41;43,True
germain,19,853481,22460,,,,m0,2,853480,853482,3,False,5;1123,5;19;1123,True
germain,19,853823,22469,,,,m0,2,853822,853824,1,True,22469,19;22469,True
germain,19,854089,22476,,,,m1,1,854090,854088,3,False,3;1873,5;223;383,True
germain,19,854431,22485,,,,m1,1,854432,854430,1,True,3;5;1499,26701,True
